Source,OOI_Asset_Class,SENSOR_MODEL,SENSOR_SERIAL_NUMBER,PREDEPLOYMENT_CALIB_DATE,OOI_File,SF_cdom,CF_cdom,CC_dark_counts_cdom,CC_scale_factor_cdom,CC_scale_factor_cdom_adjusted,CC_dark_counts_chlorophyll_a,CC_scale_factor_chlorophyll_a,CC_dark_counts_volume_scatter,CC_scale_factor_volume_scatter
CGINS,FLORTD,BBFL2W,994,2012-11-01,CGINS-FLORTD-00994__20121101.csv,5.62,0.2971274977067264,49.0,0.0906,0.1512890022623293,55.0,0.0121,50.0,1.907e-06
CGINS,FLORTD,BBFL2W,994,2015-03-17,CGINS-FLORTD-00994__20150317.csv,5.62,0.22169493911230448,45.0,0.0898,0.11188411509144137,50.0,0.012,46.0,1.948e-06
CGINS,FLORTD,BBFL2W,994,2016-01-07,CGINS-FLORTD-00994__20160107.csv,5.62,0.28639231863102005,41.0,0.0734,0.11813912257384483,47.0,0.0116,43.0,1.872e-06
CGINS,FLORTD,BBFL2W,994,2017-10-13,CGINS-FLORTD-00994__20171013.csv,5.62,0.28639231863102005,43.0,0.0724,0.1165295977431385,47.0,0.0113,44.0,2.317e-06
CGINS,FLORTD,BBFL2W,994,2024-01-09,CGINS-FLORTD-00994__20240109.csv,1.0,1.0,30.0,0.1346,0.1346,49.0,0.01208,49.675,2.041e-06
CGINS,FLORTD,BBFL2W,995,2012-11-01,CGINS-FLORTD-00995__20121101.csv,5.62,0.2971274977067264,49.0,0.0907,0.15145598791604048,50.0,0.0121,54.0,1.874e-06
CGINS,FLORTD,BBFL2W,995,2015-01-20,CGINS-FLORTD-00995__20150120.csv,5.62,0.22169493911230448,44.0,0.0857,0.10677582030441565,48.0,0.0117,50.0,1.794e-06
CGINS,FLORTD,BBFL2W,995,2015-12-07,CGINS-FLORTD-00995__20151207.csv,5.62,0.28639231863102005,45.0,0.0747,0.12023150485376306,45.0,0.0116,48.0,1.786e-06
CGINS,FLORTD,BBFL2W,995,2016-11-29,CGINS-FLORTD-00995__20161129.csv,5.62,0.28639231863102005,46.0,0.0711,0.11443721546322025,49.0,0.0116,50.0,1.807e-06
CGINS,FLORTD,BBFL2W,995,2018-01-10,CGINS-FLORTD-00995__20180110.csv,5.62,0.28639231863102005,46.0,0.0584,0.09399625011324983,49.0,0.0111,50.0,1.898e-06
CGINS,FLORTD,BBFL2W,995,2018-12-11,CGINS-FLORTD-00995__20181211.csv,5.62,0.28639231863102005,50.0,0.0605,0.09737625225773312,52.0,0.0106,48.0,1.963e-06
CGINS,FLORTD,BBFL2W,995,2020-01-08,CGINS-FLORTD-00995__20200108.csv,5.62,0.4457537913526475,52.0,0.0537,0.1345258197074809,57.0,0.0096,50.0,2.035e-06
CGINS,FLORTD,BBFL2W,995,2021-05-24,CGINS-FLORTD-00995__20210524.csv,5.62,0.7582129413718173,48.0,0.0876,0.3732773295926421,44.0,0.0114,50.0,2.21e-06
CGINS,FLORTD,BBFL2W,995,2022-05-18,CGINS-FLORTD-00995__20220518.csv,5.62,0.7582129413718173,49.0,0.08582,0.36569247061233495,49.0,0.01092,50.0,2.21e-06
CGINS,FLORTD,BBFL2W,995,2023-07-26,CGINS-FLORTD-00995__20230726.csv,1.0,1.0,49.0,0.1128,0.1128,48.0,0.01159,50.75,1.849e-06
CGINS,FLORTD,BBFL2W,995,2024-07-23,CGINS-FLORTD-00995__20240723.csv,1.0,1.0,53.0,0.0911,0.0911,50.0,0.01241,56.025,1.892e-06
CGINS,FLORTD,BBFL2W,996,2012-11-01,CGINS-FLORTD-00996__20121101.csv,5.62,0.2971274977067264,49.0,0.0906,0.1512890022623293,60.0,0.0122,54.0,1.878e-06
CGINS,FLORTD,BBFL2W,996,2015-08-20,CGINS-FLORTD-00996__20150820.csv,5.62,0.28639231863102005,44.0,0.0825,0.13278579853327244,49.0,0.0117,47.0,1.734e-06
CGINS,FLORTD,BBFL2W,996,2016-06-23,CGINS-FLORTD-00996__20160623.csv,5.62,0.28639231863102005,44.0,0.0712,0.11459816794629088,50.0,0.0109,48.0,1.772e-06
CGINS,FLORTD,BBFL2W,996,2017-06-15,CGINS-FLORTD-00996__20170615.csv,5.62,0.28639231863102005,45.0,0.0644,0.10365339909748783,52.0,0.0104,48.0,1.995e-06
CGINS,FLORTD,BBFL2W,996,2018-08-02,CGINS-FLORTD-00996__20180802.csv,5.62,0.28639231863102005,50.0,0.0611,0.09834196715615694,56.0,0.0094,48.0,1.891e-06
CGINS,FLORTD,BBFL2W,996,2019-07-16,CGINS-FLORTD-00996__20190716.csv,5.62,0.4457537913526475,44.0,0.059,0.14780304213671083,53.0,0.0097,50.0,2.077e-06
CGINS,FLORTD,BBFL2W,996,2020-08-20,CGINS-FLORTD-00996__20200820.csv,5.62,0.7582129413718173,42.0,0.0458,0.1951609782573403,48.0,0.0104,45.0,2.163e-06
CGINS,FLORTD,BBFL2W,996,2021-11-04,CGINS-FLORTD-00996__20211104.csv,5.62,0.7582129413718173,50.0,0.0893,0.38052129603450846,56.0,0.0125,49.0,1.525e-06
CGINS,FLORTD,BBFL2W,996,2022-11-07,CGINS-FLORTD-00996__20221107.csv,5.62,0.7582129413718173,49.0,0.09825,0.4186586487725695,53.0,0.01253,50.0,1.817e-06
CGINS,FLORTD,BBFL2W,996,2024-01-22,CGINS-FLORTD-00996__20240122.csv,1.0,1.0,49.0,0.09615,0.09615,53.0,0.01213,52.15,1.901e-06
CGINS,FLORTD,BBFL2W,996,2024-12-23,CGINS-FLORTD-00996__20241223.csv,1.0,1.0,52.0,0.09527,0.09527,50.0,0.01265,45.35,1.826e-06
CGINS,FLORTD,BBFL2W,1003,2012-11-20,CGINS-FLORTD-01003__20121120.csv,5.62,0.2971274977067264,48.0,0.0907,0.15145598791604048,55.0,0.0122,55.0,2.109e-06
CGINS,FLORTD,BBFL2W,1003,2016-05-25,CGINS-FLORTD-01003__20160525.csv,5.62,0.28639231863102005,50.0,0.0809,0.1302105588041423,53.0,0.013,50.0,1.844e-06
CGINS,FLORTD,BBFL2W,1003,2018-07-28,CGINS-FLORTD-01003__20180728.csv,5.62,0.28639231863102005,42.0,0.0765,0.12312864954903445,49.0,0.0104,50.0,1.931e-06
CGINS,FLORTD,BBFL2W,1003,2022-02-18,CGINS-FLORTD-01003__20220218.csv,5.62,0.7582129413718173,43.0,0.08887,0.37868899864038935,44.0,0.01205,46.175,1.818e-06
CGINS,FLORTD,BBFL2W,1003,2022-09-13,CGINS-FLORTD-01003__20220913.csv,5.62,0.7582129413718173,43.0,0.08887,0.37868899864038935,44.0,0.01205,46.175,1.835e-06
CGINS,FLORTD,BBFL2W,1004,2012-11-20,CGINS-FLORTD-01004__20121120.csv,5.62,0.2971274977067264,48.0,0.0905,0.15112201660861813,56.0,0.0121,65.0,2.116e-06
CGINS,FLORTD,BBFL2W,1004,2016-10-04,CGINS-FLORTD-01004__20161004.csv,5.62,0.28639231863102005,45.0,0.0727,0.11701245519235039,46.0,0.0114,51.0,1.816e-06
CGINS,FLORTD,BBFL2W,1004,2018-10-03,CGINS-FLORTD-01004__20181003.csv,5.62,0.28639231863102005,50.0,0.0661,0.1063895913096886,53.0,0.0114,54.0,1.985e-06
CGINS,FLORTD,BBFL2W,1004,2022-09-27,CGINS-FLORTD-01004__20220927.csv,5.62,0.7582129413718173,47.0,0.08386,0.3573406034205362,49.0,0.01084,51.0,1.726e-06
CGINS,FLORTD,BBFL2W,1004,2025-02-14,CGINS-FLORTD-01004__20250214.csv,1.0,1.0,48.0,0.09037,0.09037,58.0,0.01246,64.8,1.773e-06
CGINS,FLORTD,BBFL2W,1005,2012-11-20,CGINS-FLORTD-01005__20121120.csv,5.62,0.2971274977067264,50.0,0.0911,0.15212393053088522,53.0,0.0121,54.0,2.118e-06
CGINS,FLORTD,BBFL2W,1005,2017-12-29,CGINS-FLORTD-01005__20171229.csv,5.62,0.28639231863102005,45.0,0.0644,0.10365339909748783,49.0,0.0109,50.0,2.197e-06
CGINS,FLORTD,BBFL2W,1005,2022-02-22,CGINS-FLORTD-01005__20220222.csv,5.62,0.7582129413718173,44.0,0.09111,0.38823398971673084,44.0,0.01101,44.625,1.737e-06
CGINS,FLORTD,BBFL2W,1005,2025-01-29,CGINS-FLORTD-01005__20250129.csv,1.0,1.0,46.0,0.09069,0.09069,43.0,0.01183,46.12962963,1.844e-06
CGINS,FLORTD,BBFL2W,1102,2013-08-30,CGINS-FLORTD-01102__20130830.csv,5.62,0.2971274977067264,49.0,0.0905,0.15112201660861813,53.0,0.0123,52.0,1.82e-06
CGINS,FLORTD,BBFL2W,1102,2015-11-19,CGINS-FLORTD-01102__20151119.csv,5.62,0.28639231863102005,50.0,0.0844,0.13584389571161448,53.0,0.0117,47.0,1.803e-06
CGINS,FLORTD,BBFL2W,1102,2017-01-05,CGINS-FLORTD-01102__20170105.csv,5.62,0.28639231863102005,45.0,0.0729,0.11733436015849166,49.0,0.0114,47.0,2.142e-06
CGINS,FLORTD,BBFL2W,1102,2018-07-30,CGINS-FLORTD-01102__20180730.csv,5.62,0.28639231863102005,44.0,0.0814,0.13101532121949547,50.0,0.0116,46.0,2.665e-06
CGINS,FLORTD,BBFL2W,1102,2020-11-10,CGINS-FLORTD-01102__20201110.csv,5.62,0.7582129413718173,42.0,0.0657,0.27995799719448156,48.0,0.0106,40.0,2.016e-06
CGINS,FLORTD,BBFL2W,1102,2022-01-05,CGINS-FLORTD-01102__20220105.csv,5.62,0.7582129413718173,49.0,0.0907,0.3864869154572219,53.0,0.0118,75.0,2.242e-06
CGINS,FLORTD,BBFL2W,1102,2024-09-23,CGINS-FLORTD-01102__20240923.csv,1.0,1.0,49.0,0.09144,0.09144,46.0,0.01208,40.0,1.783e-06
CGINS,FLORTD,BBFL2W,1104,2013-09-09,CGINS-FLORTD-01104__20130909.csv,5.62,0.2971274977067264,49.0,0.0904,0.15095503095490692,55.0,0.0121,51.0,1.675e-06
CGINS,FLORTD,BBFL2W,1105,2013-09-09,CGINS-FLORTD-01105__20130909.csv,5.62,0.2971274977067264,49.0,0.0901,0.1504540739937734,58.0,0.0122,59.0,1.684e-06
CGINS,FLORTD,BBFL2W,1105,2016-05-12,CGINS-FLORTD-01105__20160512.csv,5.62,0.28639231863102005,46.0,0.0849,0.13664865812696764,49.0,0.0118,50.0,1.738e-06
CGINS,FLORTD,BBFL2W,1105,2018-03-29,CGINS-FLORTD-01105__20180329.csv,5.62,0.28639231863102005,47.0,0.0732,0.11781721760770356,50.0,0.0119,51.0,2.141e-06
CGINS,FLORTD,BBFL2W,1105,2020-11-05,CGINS-FLORTD-01105__20201105.csv,5.62,0.7582129413718173,42.0,0.0764,0.3255523742109344,52.0,0.0114,47.0,2.377e-06
CGINS,FLORTD,BBFL2W,1105,2025-02-15,CGINS-FLORTD-01105__20250215.csv,1.0,1.0,50.0,0.09069,0.09069,50.0,0.01211,37.9,1.732e-06
CGINS,FLORTD,BBFL2W,1106,2013-09-13,CGINS-FLORTD-01106__20130913.csv,5.62,0.2971274977067264,49.0,0.0904,0.15095503095490692,56.0,0.0121,51.0,1.696e-06
CGINS,FLORTD,BBFL2W,1106,2016-01-12,CGINS-FLORTD-01106__20160112.csv,5.62,0.28639231863102005,41.0,0.0739,0.11894388498919797,50.0,0.0116,37.0,1.745e-06
CGINS,FLORTD,BBFL2W,1106,2017-10-13,CGINS-FLORTD-01106__20171013.csv,5.62,0.28639231863102005,44.0,0.0641,0.10317054164827592,50.0,0.0114,43.0,2.156e-06
CGINS,FLORTD,BBFL2W,1106,2022-02-24,CGINS-FLORTD-01106__20220224.csv,5.62,0.7582129413718173,45.0,0.08436,0.359471181785791,50.0,0.01163,46.675,1.74e-06
CGINS,FLORTD,BBFL2W,1107,2013-09-09,CGINS-FLORTD-01107__20130909.csv,5.62,0.2971274977067264,47.0,0.0903,0.15078804530119577,59.0,0.0122,52.0,1.695e-06
CGINS,FLORTD,BBFL2W,1107,2016-02-04,CGINS-FLORTD-01107__20160204.csv,5.62,0.28639231863102005,45.0,0.0775,0.12473817437974077,52.0,0.0113,48.0,1.654e-06
CGINS,FLORTD,BBFL2W,1107,2017-10-11,CGINS-FLORTD-01107__20171011.csv,5.62,0.28639231863102005,44.0,0.0723,0.11636864526006786,52.0,0.0118,48.0,1.916e-06
CGINS,FLORTD,BBFL2W,1107,2020-11-13,CGINS-FLORTD-01107__20201113.csv,5.62,0.7582129413718173,42.0,0.0779,0.3319441093066988,52.0,0.0121,47.0,2.377e-06
CGINS,FLORTD,BBFL2W,1107,2024-07-31,CGINS-FLORTD-01107__20240731.csv,1.0,1.0,27.0,0.08967,0.08967,54.0,0.01213,45.625,1.803e-06
CGINS,FLORTD,BBFL2W,1116,2013-09-25,CGINS-FLORTD-01116__20130925.csv,5.62,0.2971274977067264,49.0,0.0903,0.15078804530119577,54.0,0.0121,52.0,1.777e-06
CGINS,FLORTD,BBFL2W,1116,2015-12-07,CGINS-FLORTD-01116__20151207.csv,5.62,0.28639231863102005,46.0,0.0902,0.14517913972971122,49.0,0.0118,49.0,1.816e-06
CGINS,FLORTD,BBFL2W,1116,2017-10-11,CGINS-FLORTD-01116__20171011.csv,5.62,0.28639231863102005,43.0,0.0746,0.12007055237069242,48.0,0.0115,46.0,2.073e-06
CGINS,FLORTD,BBFL2W,1116,2020-11-10,CGINS-FLORTD-01116__20201110.csv,5.62,0.7582129413718173,44.0,0.0642,0.27356626209871715,47.0,0.0112,46.0,2.19e-06
CGINS,FLORTD,BBFL2W,1116,2022-09-23,CGINS-FLORTD-01116__20220923.csv,5.62,0.7582129413718173,49.0,0.07899,0.33658877014295435,49.0,0.01183,49.0,2.014e-06
CGINS,FLORTD,BBFL2W,1116,2025-02-27,CGINS-FLORTD-01116__20250227.csv,1.0,1.0,46.9,0.09006,0.09006,56.8,0.01249,53.825,1.913e-06
CGINS,FLORTD,BBFL2W,1121,2013-09-30,CGINS-FLORTD-01121__20130930.csv,5.62,0.2971274977067264,46.0,0.0905,0.15112201660861813,56.0,0.012,56.0,1.704e-06
CGINS,FLORTD,BBFL2W,1121,2015-08-11,CGINS-FLORTD-01121__20150811.csv,5.62,0.28639231863102005,45.0,0.085,0.1368096106100383,50.0,0.0117,52.0,1.74e-06
CGINS,FLORTD,BBFL2W,1121,2016-07-25,CGINS-FLORTD-01121__20160725.csv,5.62,0.28639231863102005,47.0,0.0827,0.1331077034994137,56.0,0.0118,56.0,1.8e-06
CGINS,FLORTD,BBFL2W,1121,2017-06-30,CGINS-FLORTD-01121__20170630.csv,5.62,0.28639231863102005,46.0,0.0778,0.12522103182895267,48.0,0.0117,54.0,1.763e-06
CGINS,FLORTD,BBFL2W,1121,2018-08-03,CGINS-FLORTD-01121__20180803.csv,5.62,0.28639231863102005,50.0,0.0793,0.1276353190750122,52.0,0.0103,57.0,1.799e-06
CGINS,FLORTD,BBFL2W,1121,2019-07-13,CGINS-FLORTD-01121__20190713.csv,5.62,0.4457537913526475,46.0,0.0664,0.16634105081148476,50.0,0.0115,56.0,2.224e-06
CGINS,FLORTD,BBFL2W,1121,2020-04-21,CGINS-FLORTD-01121__20200421.csv,5.62,0.7582129413718173,44.0,0.0631,0.2688789896951566,49.0,0.011,52.0,2.225e-06
CGINS,FLORTD,BBFL2W,1121,2021-10-29,CGINS-FLORTD-01121__20211029.csv,5.62,0.7582129413718173,46.0,0.0543,0.23138081046667197,47.0,0.0115,50.0,2.112e-06
CGINS,FLORTD,BBFL2W,1121,2022-11-08,CGINS-FLORTD-01121__20221108.csv,5.62,0.7582129413718173,49.0,0.08994,0.3832484363420346,52.0,0.01207,57.0,1.938e-06
CGINS,FLORTD,BBFL2W,1121,2024-01-11,CGINS-FLORTD-01121__20240111.csv,1.0,1.0,38.0,0.09024,0.09024,51.0,0.01214,54.9,1.789e-06
CGINS,FLORTD,BBFL2W,1121,2025-01-07,CGINS-FLORTD-01121__20250107.csv,1.0,1.0,82.0,0.09227,0.09227,49.0,0.0121,42.975,1.923e-06
CGINS,FLORTD,BBFL2W,1122,2013-09-25,CGINS-FLORTD-01122__20130925.csv,5.62,0.2971274977067264,45.0,0.0903,0.15078804530119577,52.0,0.0117,52.0,1.819e-06
CGINS,FLORTD,BBFL2W,1122,2016-02-04,CGINS-FLORTD-01122__20160204.csv,5.62,0.28639231863102005,46.0,0.0733,0.1179781700907742,50.0,0.0107,50.0,1.623e-06
CGINS,FLORTD,BBFL2W,1122,2018-06-27,CGINS-FLORTD-01122__20180627.csv,5.62,0.28639231863102005,47.0,0.0652,0.10494101896205288,52.0,0.0106,51.0,1.743e-06
CGINS,FLORTD,BBFL2W,1122,2024-01-11,CGINS-FLORTD-01122__20240111.csv,1.0,1.0,35.0,0.08995,0.08995,49.0,0.01209,50.075,1.761e-06
CGINS,FLORTD,BBFL2W,1123,2013-09-30,CGINS-FLORTD-01123__20130930.csv,5.62,0.2971274977067264,46.0,0.098,0.16364594063695664,51.0,0.0119,51.0,1.727e-06
CGINS,FLORTD,BBFL2W,1123,2015-12-07,CGINS-FLORTD-01123__20151207.csv,5.62,0.28639231863102005,46.0,0.0734,0.11813912257384483,48.0,0.0115,50.0,1.858e-06
CGINS,FLORTD,BBFL2W,1123,2016-11-30,CGINS-FLORTD-01123__20161130.csv,5.62,0.28639231863102005,47.0,0.0677,0.10896483103881871,49.0,0.0116,50.0,1.734e-06
CGINS,FLORTD,BBFL2W,1123,2018-01-11,CGINS-FLORTD-01123__20180111.csv,5.62,0.28639231863102005,46.0,0.0584,0.09399625011324983,50.0,0.0123,51.0,1.844e-06
CGINS,FLORTD,BBFL2W,1123,2018-12-06,CGINS-FLORTD-01123__20181206.csv,5.62,0.28639231863102005,50.0,0.0676,0.10880387855574808,52.0,0.0139,50.0,1.953e-06
CGINS,FLORTD,BBFL2W,1123,2020-01-08,CGINS-FLORTD-01123__20200108.csv,5.62,0.4457537913526475,53.0,0.0662,0.16584002355000438,54.0,0.0111,51.0,2.04e-06
CGINS,FLORTD,BBFL2W,1123,2021-08-11,CGINS-FLORTD-01123__20210811.csv,5.62,0.7582129413718173,50.0,0.0904,0.385208568438069,47.0,0.0123,42.0,2.142e-06
CGINS,FLORTD,BBFL2W,1123,2022-05-16,CGINS-FLORTD-01123__20220516.csv,5.62,0.7582129413718173,50.0,0.09283,0.39556317929320733,50.0,0.01207,49.0,2.002e-06
CGINS,FLORTD,BBFL2W,1123,2023-07-27,CGINS-FLORTD-01123__20230727.csv,1.0,1.0,50.15,0.09139,0.09139,51.1,0.01206,52.625,1.846e-06
CGINS,FLORTD,BBFL2W,1123,2024-06-04,CGINS-FLORTD-01123__20240604.csv,1.0,1.0,49.0,0.0906,0.0906,50.0,0.0121,46.0,1.921e-06
CGINS,FLORTD,BBFL2W,1124,2013-09-27,CGINS-FLORTD-01124__20130927.csv,5.62,0.2971274977067264,44.0,0.0902,0.1506210596474846,56.0,0.012,50.0,1.71e-06
CGINS,FLORTD,BBFL2W,1124,2015-12-18,CGINS-FLORTD-01124__20151218.csv,5.62,0.28639231863102005,46.0,0.0896,0.1442134248312874,55.0,0.0117,50.0,1.672e-06
CGINS,FLORTD,BBFL2W,1124,2018-10-03,CGINS-FLORTD-01124__20181003.csv,5.62,0.28639231863102005,49.0,0.0799,0.12860103397343597,56.0,0.0118,50.0,1.853e-06
CGINS,FLORTD,BBFL2W,1124,2022-09-27,CGINS-FLORTD-01124__20220927.csv,5.62,0.7582129413718173,47.0,0.09147,0.3897680061397143,53.0,0.01154,50.0,1.586e-06
CGINS,FLORTD,BBFL2W,1136,2015-11-25,CGINS-FLORTD-01136__20151125.csv,5.62,0.28639231863102005,45.0,0.0906,0.14582294966199372,52.0,0.0121,51.0,1.87e-06
CGINS,FLORTD,BBFL2W,1151,2014-02-03,CGINS-FLORTD-01151__20140203.csv,5.62,0.2971274977067264,41.0,0.0902,0.1506210596474846,48.0,0.0073,53.0,1.877e-06
CGINS,FLORTD,BBFL2W,1151,2016-06-24,CGINS-FLORTD-01151__20160624.csv,5.62,0.28639231863102005,43.0,0.0752,0.12103626726911622,46.0,0.0069,54.0,2.115e-06
CGINS,FLORTD,BBFL2W,1151,2017-06-19,CGINS-FLORTD-01151__20170619.csv,5.62,0.28639231863102005,42.0,0.074,0.1191048374722686,46.0,0.007,54.0,2.294e-06
CGINS,FLORTD,BBFL2W,1151,2018-08-03,CGINS-FLORTD-01151__20180803.csv,5.62,0.28639231863102005,48.0,0.0773,0.12441626941359951,52.0,0.0064,54.0,2.086e-06
CGINS,FLORTD,BBFL2W,1151,2019-07-12,CGINS-FLORTD-01151__20190712.csv,5.62,0.4457537913526475,43.0,0.0659,0.16508848265778384,49.0,0.0075,55.0,2.338e-06
CGINS,FLORTD,BBFL2W,1151,2020-09-09,CGINS-FLORTD-01151__20200909.csv,5.62,0.7582129413718173,47.0,0.0589,0.25098213142701625,53.0,0.0071,54.0,2.411e-06
CGINS,FLORTD,BBFL2W,1151,2021-10-26,CGINS-FLORTD-01151__20211026.csv,5.62,0.7582129413718173,37.0,0.0904,0.385208568438069,59.0,0.0067,55.0,2.435e-06
CGINS,FLORTD,BBFL2W,1151,2022-11-08,CGINS-FLORTD-01151__20221108.csv,5.62,0.7582129413718173,37.0,0.09095,0.3875522046398493,54.0,0.007441,57.0,1.746e-06
CGINS,FLORTD,BBFL2W,1151,2024-01-19,CGINS-FLORTD-01151__20240119.csv,1.0,1.0,38.0,0.09072,0.09072,45.4,0.007231,49.77192982,1.815e-06
CGINS,FLORTD,BBFL2W,1151,2025-01-09,CGINS-FLORTD-01151__20250109.csv,1.0,1.0,49.0,0.09066,0.09066,46.0,0.007245,41.725,1.786e-06
CGINS,FLORTD,BBFL2W,1152,2013-12-30,CGINS-FLORTD-01152__20131230.csv,5.62,0.2971274977067264,43.0,0.0905,0.15112201660861813,46.0,0.0073,50.0,1.833e-06
CGINS,FLORTD,BBFL2W,1152,2015-12-07,CGINS-FLORTD-01152__20151207.csv,5.62,0.28639231863102005,45.0,0.0811,0.13053246377028357,45.0,0.007,50.0,1.935e-06
CGINS,FLORTD,BBFL2W,1152,2016-11-29,CGINS-FLORTD-01152__20161129.csv,5.62,0.28639231863102005,47.0,0.0782,0.12586484176123522,47.0,0.0069,52.0,2.026e-06
CGINS,FLORTD,BBFL2W,1152,2018-01-10,CGINS-FLORTD-01152__20180110.csv,5.62,0.28639231863102005,46.0,0.0743,0.11958769492148053,46.0,0.0072,54.0,2.124e-06
CGINS,FLORTD,BBFL2W,1152,2018-12-06,CGINS-FLORTD-01152__20181206.csv,5.62,0.28639231863102005,50.0,0.0734,0.11813912257384483,50.0,0.0077,50.0,2.193e-06
CGINS,FLORTD,BBFL2W,1152,2020-01-08,CGINS-FLORTD-01152__20200108.csv,5.62,0.4457537913526475,48.0,0.0646,0.1618318054581614,53.0,0.0062,53.0,2.518e-06
CGINS,FLORTD,BBFL2W,1152,2021-06-09,CGINS-FLORTD-01152__20210609.csv,5.62,0.7582129413718173,46.0,0.0899,0.3830779900728142,44.0,0.0073,48.0,2.016e-06
CGINS,FLORTD,BBFL2W,1152,2022-05-24,CGINS-FLORTD-01152__20220524.csv,5.62,0.7582129413718173,49.0,0.07969,0.339571579854311,47.0,0.00719,49.0,1.837e-06
CGINS,FLORTD,BBFL2W,1152,2023-07-26,CGINS-FLORTD-01152__20230726.csv,1.0,1.0,49.0,0.09061,0.09061,47.0,0.007256,45.54716981,1.841e-06
CGINS,FLORTD,BBFL2W,1152,2024-05-28,CGINS-FLORTD-01152__20240528.csv,1.0,1.0,39.0,0.09013,0.09013,44.0,0.01207,46.0,2.893e-06
CGINS,FLORTD,BBFL2W,1153,2013-12-30,CGINS-FLORTD-01153__20131230.csv,5.62,0.2971274977067264,43.0,0.0896,0.1496191457252175,50.0,0.0073,49.0,1.837e-06
CGINS,FLORTD,BBFL2W,1153,2015-08-20,CGINS-FLORTD-01153__20150820.csv,5.62,0.28639231863102005,47.0,0.0886,0.14260390000058107,54.0,0.0073,50.0,1.831e-06
CGINS,FLORTD,BBFL2W,1153,2016-06-27,CGINS-FLORTD-01153__20160627.csv,5.62,0.28639231863102005,45.0,0.0786,0.12650865169351774,53.0,0.0069,50.0,1.86e-06
CGINS,FLORTD,BBFL2W,1153,2017-06-02,CGINS-FLORTD-01153__20170602.csv,5.62,0.28639231863102005,45.0,0.075,0.12071436230297494,46.0,0.007,46.0,2.17e-06
CGINS,FLORTD,BBFL2W,1153,2018-08-03,CGINS-FLORTD-01153__20180803.csv,5.62,0.28639231863102005,50.0,0.072,0.11588578781085596,50.0,0.0062,48.0,2.062e-06
CGINS,FLORTD,BBFL2W,1153,2019-07-16,CGINS-FLORTD-01153__20190716.csv,5.62,0.4457537913526475,46.0,0.0659,0.16508848265778384,52.0,0.0074,49.0,2.337e-06
CGINS,FLORTD,BBFL2W,1153,2020-09-09,CGINS-FLORTD-01153__20200909.csv,5.62,0.7582129413718173,47.0,0.059,0.25140824710006715,52.0,0.0067,48.0,2.311e-06
CGINS,FLORTD,BBFL2W,1153,2021-11-08,CGINS-FLORTD-01153__20211108.csv,5.62,0.7582129413718173,46.0,0.09,0.3835041057458652,46.0,0.0072,45.0,1.87e-06
CGINS,FLORTD,BBFL2W,1153,2022-11-07,CGINS-FLORTD-01153__20221107.csv,5.62,0.7582129413718173,49.0,0.09129,0.38900099792822257,50.0,0.007351,46.0,1.81e-06
CGINS,FLORTD,BBFL2W,1153,2024-01-19,CGINS-FLORTD-01153__20240119.csv,1.0,1.0,39.0,0.09062,0.09062,45.0,0.007242,44.0,1.782e-06
CGINS,FLORTD,BBFL2W,1153,2024-12-30,CGINS-FLORTD-01153__20241230.csv,1.0,1.0,40.0,0.09027,0.09027,32.0,0.007385,37.625,1.857e-06
CGINS,FLORTD,BBFL2W,1154,2013-12-30,CGINS-FLORTD-01154__20131230.csv,5.62,0.2971274977067264,44.0,0.0904,0.15095503095490692,45.0,0.0073,47.0,1.832e-06
CGINS,FLORTD,BBFL2W,1154,2015-08-11,CGINS-FLORTD-01154__20150811.csv,5.62,0.28639231863102005,45.0,0.0882,0.14196009006829854,44.0,0.0073,47.0,1.847e-06
CGINS,FLORTD,BBFL2W,1154,2016-07-25,CGINS-FLORTD-01154__20160725.csv,5.62,0.28639231863102005,47.0,0.0813,0.13085436873642484,47.0,0.007,48.0,1.862e-06
CGINS,FLORTD,BBFL2W,1154,2017-06-21,CGINS-FLORTD-01154__20170621.csv,5.62,0.28639231863102005,42.0,0.0781,0.1257038892781646,46.0,0.007,54.0,2.294e-06
CGINS,FLORTD,BBFL2W,1154,2018-08-02,CGINS-FLORTD-01154__20180802.csv,5.62,0.28639231863102005,50.0,0.0846,0.13616580067775574,50.0,0.0066,65.0,1.82e-06
CGINS,FLORTD,BBFL2W,1154,2019-07-13,CGINS-FLORTD-01154__20190713.csv,5.62,0.4457537913526475,47.0,0.0906,0.2269653494506102,48.0,0.0068,49.0,2.114e-06
CGINS,FLORTD,BBFL2W,1154,2020-08-20,CGINS-FLORTD-01154__20200820.csv,5.62,0.7582129413718173,47.0,0.0835,0.3558065869975527,50.0,0.0123,45.0,2.228e-06
CGINS,FLORTD,BBFL2W,1154,2021-11-01,CGINS-FLORTD-01154__20211101.csv,5.62,0.7582129413718173,48.0,0.0731,0.31149055700025274,50.0,0.0127,47.0,1.81e-06
CGINS,FLORTD,BBFL2W,1154,2022-11-07,CGINS-FLORTD-01154__20221107.csv,5.62,0.7582129413718173,48.0,0.08451,0.36011035529536745,50.0,0.01169,49.0,1.827e-06
CGINS,FLORTD,BBFL2W,1154,2024-01-24,CGINS-FLORTD-01154__20240124.csv,1.0,1.0,47.0,0.09016,0.09016,45.0,0.01208,44.4,1.799e-06
